project_id,project_type,state,district,land_area,affected_families,num_parcels,num_villages,notification_pct,survey_pct,verification_pct,objection_pct,award_pct,compensation_pct,rr_pct,possession_pct,overall_completion,legal_disputes,comp_total,comp_paid,comp_pending,avg_response_days,approval_delay,docs_total,docs_pending,doc_anomalies,velocity_change,project_value,delay_days,risk_score,delay_probability,is_delayed
LA-WB-0578,Industrial Corridor,West Bengal,Kolkata,1781.22,1355,1274,12,0.74,0.73,0.69,0.58,0.58,0.58,0.55,0.45,0.61,63,9820.02,5598.22,4221.8,10.6,4,178,37,0,12.5,502.96,54,45,0.41,0
LA-UP-0144,Canal/Irrigation,Uttar Pradesh,Ghaziabad,1102.36,947,961,11,0.88,0.88,0.78,0.77,0.77,0.64,0.64,0.64,0.75,91,7975.96,4630.89,3345.07,15.1,16,137,45,1,-67.5,3066.06,53,45,0.41,0
LA-M-0041,National Highway,Maharashtra,Thane,1365.28,1550,1450,18,0.62,0.52,0.5,0.5,0.38,0.29,0.29,0.2,0.41,24,32454.65,8981.08,23473.57,5.9,10,203,86,20,14.3,4425.64,49,45,0.5,0
LA-TN-0232,National Highway,Tamil Nadu,Erode,1596.37,1084,1066,10,0.8,0.64,0.64,0.64,0.61,0.55,0.46,0.46,0.6,132,17473.52,7611.54,9861.98,8.6,1,174,92,7,-4.2,2238.2,46,45,0.52,0
LA-WB-0615,Power Transmission,West Bengal,Siliguri,971.28,572,559,6,0.79,0.79,0.79,0.78,0.56,0.56,0.55,0.55,0.67,22,8632.89,3721.57,4911.32,3.5,41,292,20,1,-21.6,4665.15,46,45,0.48,0
LA-TN-0229,Canal/Irrigation,Tamil Nadu,Erode,1842.25,1131,1242,12,0.87,0.81,0.61,0.61,0.61,0.52,0.34,0.34,0.59,124,12288.03,6252.62,6035.41,9.1,59,154,59,10,-50.0,154.23,93,44,0.43,0
LA-UP-0107,Defence,Uttar Pradesh,Kanpur,3098.45,1739,1629,16,0.91,0.68,0.59,0.58,0.5,0.5,0.47,0.36,0.57,241,41756.31,17870.99,23885.32,4.7,36,80,31,0,-80.8,4110.98,87,44,0.4,0
LA-K-0312,SEZ,Karnataka,Ballari,970.78,1742,1542,13,0.68,0.65,0.51,0.51,0.51,0.48,0.45,0.45,0.53,137,34195.89,13163.1,21032.79,10.8,39,207,74,3,-94.1,3439.12,87,44,0.5,0
LA-MP-0503,Railway,Madhya Pradesh,Bhopal,328.45,384,391,5,1.0,1.0,0.87,0.79,0.79,0.79,0.64,0.64,0.82,20,8897.89,5039.92,3857.97,17.2,60,290,43,5,-95.0,2982.27,87,44,0.39,0
LA-WB-0648,Metro Rail,West Bengal,Bardhaman,1380.73,1154,1116,9,0.98,0.98,0.82,0.82,0.82,0.82,0.82,0.65,0.84,6,10496.1,6809.77,3686.33,23.1,56,222,70,15,23.1,4880.12,86,44,0.46,0
LA-WB-0635,National Highway,West Bengal,Asansol,559.04,1109,1021,12,0.78,0.68,0.59,0.59,0.54,0.54,0.54,0.51,0.6,110,10929.85,4175.19,6754.66,17.9,1,144,18,4,-23.4,4183.63,74,44,0.45,0
LA-TN-0191,Defence,Tamil Nadu,Coimbatore,2002.53,976,1103,12,0.74,0.47,0.37,0.37,0.29,0.29,0.18,0.18,0.36,29,21737.84,4565.62,17172.22,6.8,21,258,75,2,-68.4,4587.74,72,44,0.38,0
LA-TN-0202,Expressway,Tamil Nadu,Madurai,462.82,696,630,5,0.42,0.42,0.38,0.22,0.22,0.08,0,0,0.22,25,8909.75,645.21,8264.54,4.7,3,96,21,4,4.7,4119.36,69,44,0.4,0
LA-UP-0153,Expressway,Uttar Pradesh,Ghaziabad,727.66,820,809,8,0.66,0.61,0.57,0.34,0.31,0.31,0.31,0.25,0.42,2,15721.72,4460.33,11261.39,12.8,9,121,47,1,-41.4,4425.09,65,44,0.48,0
LA-TN-0174,State Highway,Tamil Nadu,Chennai,2647.35,1706,1890,16,0.81,0.75,0.75,0.6,0.6,0.6,0.43,0.43,0.62,57,42325.49,23959.15,18366.34,5.4,22,205,97,27,-25.0,2708.38,62,44,0.38,0
LA-TN-0240,Power Transmission,Tamil Nadu,Vellore,311.54,228,298,4,0.92,0.76,0.66,0.66,0.66,0.52,0.51,0.51,0.65,33,3571.45,1421.9,2149.55,13.6,5,187,34,7,0.0,497.81,59,44,0.47,0
LA-K-0323,Railway,Karnataka,Tumakuru,420.47,449,485,5,1.0,0.73,0.73,0.57,0.57,0.56,0.41,0.41,0.62,55,6110.1,3226.14,2883.96,14.6,21,79,18,4,18.5,2878.17,59,44,0.39,0
LA-AP-0769,Industrial Corridor,Andhra Pradesh,Nellore,2689.92,1608,1538,15,0.9,0.73,0.73,0.5,0.5,0.5,0.34,0.34,0.57,148,22808.04,9853.29,12954.75,6.8,43,121,15,1,-93.3,1996.07,59,44,0.43,0
LA-G-0471,National Highway,Gujarat,Jamnagar,1647.51,832,894,8,0.64,0.64,0.63,0.63,0.61,0.35,0.3,0.3,0.51,77,16451.17,4227.93,12223.24,11.7,7,121,47,8,-33.3,1255.41,58,44,0.39,0
LA-UP-0110,Power Transmission,Uttar Pradesh,Kanpur,950.91,543,484,4,0.72,0.72,0.56,0.49,0.49,0.37,0.37,0.3,0.5,17,5848.74,2058.16,3790.58,13.6,14,259,41,12,19.0,4576.25,56,44,0.38,0
LA-T-0718,National Highway,Telangana,Nalgonda,1327.87,1836,1694,18,0.88,0.82,0.79,0.62,0.62,0.62,0.62,0.51,0.69,171,32985.44,18416.72,14568.72,22.2,17,94,49,9,-30.8,2723.0,56,44,0.39,0
LA-AP-0790,Canal/Irrigation,Andhra Pradesh,Kurnool,1161.4,681,613,8,0.96,0.84,0.74,0.72,0.57,0.57,0.52,0.34,0.66,24,9656.37,4521.72,5134.65,7.4,11,121,69,18,20.0,3547.02,54,44,0.44,0
LA-UP-0136,Canal/Irrigation,Uttar Pradesh,Meerut,2009.3,1825,1706,17,0.75,0.69,0.56,0.49,0.37,0.37,0.37,0.2,0.47,221,30449.84,8154.06,22295.78,8.0,28,244,25,5,10.7,275.53,90,43,0.5,0
LA-M-0023,Railway,Maharashtra,Nashik,3315.91,1789,1901,16,1.0,0.97,0.73,0.64,0.64,0.64,0.61,0.59,0.73,76,22033.99,10771.68,11262.31,19.8,46,76,17,4,-25.0,1923.67,89,43,0.43,0
LA-K-0267,Expressway,Karnataka,Hubballi,2405.19,1671,1591,15,0.82,0.77,0.77,0.61,0.57,0.57,0.49,0.49,0.64,232,34957.18,18908.4,16048.78,22.1,21,170,94,10,-96.3,1016.35,88,43,0.5,0
LA-M-0015,Smart City,Maharashtra,Nagpur,2934.68,1894,1959,17,1.0,0.75,0.66,0.66,0.59,0.57,0.55,0.45,0.65,250,29459.84,14987.41,14472.43,15.7,39,179,44,6,20.5,3817.23,78,43,0.41,0
LA-M-0059,Defence,Maharashtra,Kolhapur,1638.32,1354,1389,14,0.93,0.93,0.84,0.73,0.73,0.56,0.51,0.51,0.72,175,19083.06,9108.02,9975.04,24.1,25,118,60,11,-41.8,2679.78,78,43,0.42,0
LA-T-0688,State Highway,Telangana,Karimnagar,410.12,219,301,3,0.92,0.8,0.8,0.78,0.53,0.53,0.53,0.39,0.66,3,3992.25,2068.82,1923.43,23.2,21,77,39,3,-46.7,547.04,77,43,0.49,0
LA-M-0064,National Highway,Maharashtra,Kolhapur,2061.52,976,1064,9,0.97,0.73,0.73,0.58,0.53,0.53,0.47,0.47,0.63,91,6501.98,2505.66,3996.32,20.5,15,96,57,10,-75.0,4100.92,75,43,0.42,0
LA-M-0013,State Highway,Maharashtra,Nagpur,854.39,908,878,10,0.96,0.75,0.72,0.6,0.6,0.6,0.45,0.45,0.64,8,9753.57,4417.72,5335.85,5.1,41,102,58,1,-5.1,2721.81,73,43,0.42,0
LA-WB-0581,National Highway,West Bengal,Kolkata,1834.96,1093,1133,9,0.77,0.77,0.56,0.56,0.5,0.43,0.41,0.33,0.54,65,8450.01,2961.92,5488.09,3.6,38,216,50,12,-51.7,4599.78,73,43,0.44,0
LA-R-0364,Canal/Irrigation,Rajasthan,Udaipur,545.8,644,667,7,0.59,0.37,0.37,0.37,0.36,0.29,0.14,0.14,0.33,18,11314.14,2382.49,8931.65,7.6,6,218,104,8,-71.4,3391.67,64,43,0.4,0
LA-K-0247,Expressway,Karnataka,Bengaluru,1086.2,2336,2075,18,0.89,0.88,0.74,0.63,0.63,0.49,0.47,0.39,0.64,132,49996.49,21177.56,28818.93,2.2,44,266,148,33,16.4,2867.37,62,43,0.46,0
LA-K-0313,Power Transmission,Karnataka,Ballari,2296.59,1474,1789,15,0.89,0.89,0.61,0.61,0.59,0.59,0.51,0.51,0.65,83,21413.5,12002.21,9411.29,22.5,8,287,111,33,-86.2,790.15,62,43,0.44,0
LA-K-0275,State Highway,Karnataka,Mangaluru,1769.46,1222,1246,12,0.7,0.7,0.64,0.59,0.52,0.49,0.49,0.31,0.55,143,19924.28,7254.8,12669.48,3.5,30,68,30,8,28.1,1478.27,58,43,0.38,0
LA-TN-0233,Power Transmission,Tamil Nadu,Erode,1169.12,2173,2222,18,1.0,0.9,0.85,0.83,0.8,0.68,0.68,0.63,0.8,264,28998.36,18915.04,10083.32,17.0,11,104,48,6,-35.3,4011.03,57,43,0.47,0
LA-R-0331,National Highway,Rajasthan,Jaipur,1768.75,1358,1200,12,0.89,0.75,0.75,0.62,0.62,0.61,0.39,0.32,0.62,39,31954.49,17283.12,14671.37,14.8,35,64,21,0,9.8,4764.0,56,43,0.41,0
LA-AP-0773,Airport,Andhra Pradesh,Nellore,618.31,440,492,7,0.96,0.83,0.64,0.61,0.59,0.56,0.53,0.31,0.63,36,2515.75,1215.69,1300.06,15.4,5,271,19,0,-48.6,1234.51,51,43,0.47,0
LA-TN-0218,Railway,Tamil Nadu,Tirunelveli,440.34,519,405,4,1.0,0.83,0.83,0.83,0.77,0.63,0.54,0.47,0.74,3,9235.31,4852.75,4382.56,9.4,18,53,29,8,20.0,3443.86,48,43,0.5,0
LA-WB-0597,Defence,West Bengal,Howrah,902.87,1616,1590,15,1.0,0.94,0.72,0.72,0.61,0.6,0.56,0.46,0.7,117,31108.16,17475.18,13632.98,17.2,8,61,32,6,-82.6,3905.5,48,43,0.43,0
LA-WB-0620,National Highway,West Bengal,Durgapur,1043.2,600,552,4,0.98,0.93,0.93,0.74,0.74,0.65,0.65,0.65,0.78,76,9489.13,4488.14,5000.99,7.7,21,63,18,5,-15.8,2971.23,42,43,0.41,0
LA-G-0486,Airport,Gujarat,Gandhinagar,2331.7,1757,1866,18,0.75,0.7,0.51,0.47,0.47,0.31,0.31,0.31,0.48,91,22897.55,5985.46,16912.09,10.6,14,182,52,11,0.0,3766.08,84,42,0.44,0
LA-K-0256,Defence,Karnataka,Bengaluru,539.65,520,561,6,0.94,0.73,0.52,0.46,0.46,0.4,0.4,0.38,0.54,59,12914.88,4809.22,8105.66,6.6,16,200,105,20,-93.1,366.92,81,42,0.49,0
LA-G-0463,Expressway,Gujarat,Bhavnagar,1072.55,1150,1163,12,0.81,0.81,0.73,0.56,0.5,0.48,0.44,0.44,0.6,133,22926.65,8904.77,14021.88,21.0,9,268,57,9,-37.3,2463.24,80,42,0.49,0
LA-AP-0817,Expressway,Andhra Pradesh,Rajahmundry,1494.96,1903,1717,18,0.91,0.8,0.71,0.71,0.68,0.68,0.62,0.62,0.72,201,22386.83,15079.89,7306.94,23.4,38,180,55,14,-45.5,4403.87,79,42,0.44,0
LA-M-0028,Expressway,Maharashtra,Aurangabad,1066.26,720,749,7,0.84,0.84,0.71,0.56,0.43,0.43,0.4,0.4,0.58,104,4574.4,1632.63,2941.77,14.7,18,61,26,3,8.3,1653.42,75,42,0.48,0
LA-G-0446,Canal/Irrigation,Gujarat,Rajkot,1060.02,384,582,6,0.8,0.7,0.64,0.55,0.53,0.51,0.36,0.24,0.54,76,4897.51,2114.82,2782.69,12.8,19,161,59,0,8.0,1133.64,75,42,0.4,0
LA-K-0322,Power Transmission,Karnataka,Tumakuru,942.07,677,788,8,0.8,0.62,0.52,0.52,0.41,0.39,0.39,0.39,0.51,22,7754.17,2368.6,5385.57,17.7,18,166,64,14,10.0,4843.2,72,42,0.35,0
LA-TN-0200,Industrial Corridor,Tamil Nadu,Madurai,2633.14,1460,1600,14,0.81,0.81,0.81,0.77,0.6,0.6,0.57,0.45,0.68,165,25957.89,11612.7,14345.19,24.4,20,174,50,4,0.0,3840.66,70,42,0.41,0
LA-G-0423,Industrial Corridor,Gujarat,Ahmedabad,2385.87,1753,1807,18,0.85,0.82,0.77,0.69,0.63,0.53,0.43,0.41,0.64,6,36071.18,13910.54,22160.64,8.9,23,101,32,9,-60.4,3165.94,70,42,0.5,0
LA-MP-0511,Smart City,Madhya Pradesh,Indore,272.7,609,671,6,0.99,0.74,0.74,0.73,0.61,0.5,0.43,0.43,0.65,83,7037.13,3375.33,3661.8,21.4,7,297,149,28,-17.2,801.69,70,42,0.48,0
LA-AP-0762,Airport,Andhra Pradesh,Guntur,1909.51,1805,1649,17,0.84,0.79,0.64,0.63,0.62,0.5,0.5,0.5,0.63,199,32780.31,15655.6,17124.71,7.1,53,132,41,2,-36.7,123.17,70,42,0.36,0
LA-WB-0649,Industrial Corridor,West Bengal,Bardhaman,493.03,562,560,5,1.0,0.84,0.84,0.75,0.75,0.59,0.59,0.59,0.74,63,13530.38,6289.49,7240.89,12.9,40,288,159,29,8.8,3188.4,68,42,0.46,0
LA-G-0453,Industrial Corridor,Gujarat,Rajkot,924.35,675,667,7,1.0,0.96,0.8,0.69,0.69,0.65,0.6,0.6,0.75,96,7709.59,4602.44,3107.15,10.3,22,62,16,1,11.6,4821.1,66,42,0.44,0
LA-MP-0531,Smart City,Madhya Pradesh,Gwalior,1750.62,1347,1500,15,0.78,0.78,0.59,0.59,0.42,0.42,0.29,0.29,0.52,220,13623.27,4159.14,9464.13,7.1,22,140,14,4,-51.7,3358.54,66,42,0.4,0
LA-MP-0526,Airport,Madhya Pradesh,Jabalpur,578.75,936,1163,10,0.67,0.43,0.37,0.37,0.24,0.24,0.24,0.24,0.35,15,17158.55,3637.56,13520.99,7.6,8,76,42,0,29.2,3849.44,65,42,0.47,0
LA-UP-0120,Airport,Uttar Pradesh,Prayagraj,2394.28,1831,1854,18,0.86,0.72,0.67,0.64,0.62,0.49,0.44,0.43,0.61,258,18807.1,7854.26,10952.84,11.5,33,205,23,1,-11.1,2297.9,64,42,0.34,0
LA-G-0440,Power Transmission,Gujarat,Vadodara,1167.1,846,775,8,0.98,0.73,0.73,0.73,0.68,0.63,0.57,0.44,0.69,26,18842.95,9751.59,9091.36,19.7,24,230,119,16,-19.6,3108.66,64,42,0.39,0
LA-G-0473,Airport,Gujarat,Jamnagar,1006.92,1391,1499,15,1.0,0.93,0.68,0.62,0.62,0.62,0.62,0.62,0.71,199,25530.86,13324.44,12206.42,11.8,33,297,83,3,-68.2,3445.59,62,42,0.42,0
LA-WB-0632,State Highway,West Bengal,Asansol,865.42,1705,1698,18,0.92,0.87,0.84,0.8,0.65,0.53,0.43,0.43,0.68,139,39141.54,18460.64,20680.9,10.5,31,68,4,0,15.2,1169.7,62,42,0.38,0
LA-MP-0546,SEZ,Madhya Pradesh,Ujjain,573.05,513,497,6,0.98,0.94,0.79,0.79,0.64,0.64,0.64,0.53,0.74,18,11113.53,5131.06,5982.47,20.4,16,140,79,3,-31.4,322.33,53,42,0.41,0
LA-K-0277,Expressway,Karnataka,Mangaluru,485.89,955,1026,11,1.0,0.86,0.86,0.83,0.75,0.64,0.61,0.53,0.76,41,4928.0,2944.14,1983.86,12.8,45,111,53,0,-47.6,2252.94,51,42,0.38,0
LA-UP-0115,Industrial Corridor,Uttar Pradesh,Kanpur,2734.75,1619,1603,17,0.69,0.69,0.65,0.65,0.47,0.45,0.45,0.36,0.55,38,40444.65,17896.53,22548.12,7.3,2,105,45,8,5.6,977.09,46,42,0.44,0
LA-R-0412,Defence,Rajasthan,Bhilwara,804.36,1404,1440,12,0.98,0.98,0.98,0.79,0.79,0.7,0.67,0.55,0.81,95,19682.34,10599.3,9083.04,6.6,35,117,37,4,-1.8,173.02,42,42,0.42,0
LA-T-0685,Canal/Irrigation,Telangana,Nizamabad,782.86,1554,1394,14,1.0,0.96,0.9,0.75,0.75,0.69,0.66,0.66,0.8,90,26539.99,14753.3,11786.69,9.5,28,124,33,5,-52.9,4900.67,42,42,0.36,0
LA-AP-0755,Power Transmission,Andhra Pradesh,Vijayawada,1278.25,1633,1539,14,0.77,0.62,0.45,0.3,0.3,0.3,0.18,0.18,0.39,175,18612.61,5358.99,13253.62,7.4,4,122,63,8,-21.4,4180.81,85,41,0.44,0
LA-K-0269,Railway,Karnataka,Hubballi,1710.08,1191,1403,11,1.0,0.88,0.75,0.75,0.68,0.52,0.47,0.43,0.69,148,9318.86,3976.06,5342.8,21.8,25,237,44,9,-15.6,1468.03,80,41,0.44,0
LA-WB-0625,SEZ,West Bengal,Durgapur,1518.72,1202,1184,14,0.8,0.8,0.76,0.58,0.58,0.58,0.48,0.48,0.63,105,26833.61,12073.37,14760.24,5.2,42,140,40,6,-32.8,3134.62,80,41,0.48,0
LA-UP-0159,Metro Rail,Uttar Pradesh,Bareilly,1743.22,850,968,12,0.92,0.59,0.55,0.55,0.52,0.37,0.37,0.37,0.53,142,13515.61,4261.96,9253.65,3.6,24,111,23,6,-85.2,2177.79,78,41,0.39,0
LA-TN-0237,Power Transmission,Tamil Nadu,Vellore,1989.32,1846,2026,16,0.95,0.95,0.78,0.78,0.78,0.67,0.67,0.55,0.77,283,20197.9,10576.75,9621.15,12.4,45,256,119,6,-5.4,3241.41,77,41,0.43,0
LA-WB-0654,Railway,West Bengal,Malda,369.86,755,770,6,0.52,0.52,0.52,0.3,0.3,0.3,0.3,0.24,0.38,19,4737.43,1085.22,3652.21,4.5,14,150,79,17,-82.8,4075.71,77,41,0.48,0
LA-T-0693,Expressway,Telangana,Karimnagar,1447.78,682,797,8,0.87,0.76,0.62,0.54,0.54,0.46,0.34,0.34,0.56,107,13045.49,5911.24,7134.25,2.4,28,184,110,21,0.0,1170.79,77,41,0.46,0
LA-K-0296,Defence,Karnataka,Belagavi,322.37,218,195,4,0.75,0.58,0.57,0.46,0.25,0.25,0.25,0.17,0.41,27,5401.93,1146.06,4255.87,5.2,11,266,32,4,-58.3,1350.48,76,41,0.46,0
LA-K-0265,State Highway,Karnataka,Hubballi,834.22,1593,1701,16,0.69,0.69,0.61,0.61,0.48,0.4,0.4,0.4,0.54,160,36902.79,14342.01,22560.78,10.2,18,132,22,2,-23.1,1932.37,75,41,0.42,0
LA-T-0667,Defence,Telangana,Hyderabad,1343.0,1173,1145,11,0.48,0.48,0.48,0.27,0.22,0.22,0.22,0.22,0.32,114,13600.1,2281.4,11318.7,4.9,13,299,20,5,-4.1,4629.09,75,41,0.37,0
LA-WB-0616,SEZ,West Bengal,Siliguri,2586.98,1381,1452,13,0.77,0.72,0.67,0.67,0.67,0.67,0.42,0.42,0.63,28,8601.38,4219.33,4382.05,19.5,22,227,58,10,9.4,1487.29,73,41,0.42,0
LA-M-0063,Airport,Maharashtra,Kolhapur,3012.7,1484,1647,17,0.59,0.59,0.59,0.53,0.49,0.4,0.39,0.39,0.5,3,11662.89,3326.37,8336.52,20.3,10,299,105,7,-48.6,4700.77,68,41,0.41,0
LA-UP-0111,Industrial Corridor,Uttar Pradesh,Kanpur,1777.8,1198,1094,14,0.99,0.9,0.9,0.78,0.76,0.58,0.57,0.5,0.75,108,28880.28,11806.94,17073.34,15.4,51,146,42,1,14.6,2798.27,68,41,0.36,0
LA-TN-0235,SEZ,Tamil Nadu,Erode,975.97,997,870,10,0.82,0.75,0.69,0.64,0.64,0.63,0.54,0.38,0.64,49,5213.04,2297.31,2915.73,18.9,5,65,24,3,-55.6,633.5,64,41,0.36,0
LA-T-0717,Metro Rail,Telangana,Nalgonda,2715.4,1986,2128,16,0.85,0.61,0.52,0.52,0.51,0.43,0.43,0.28,0.52,112,38351.87,12191.28,26160.59,10.5,34,297,134,6,8.2,2994.98,62,41,0.42,0
LA-G-0452,Railway,Gujarat,Rajkot,1862.8,1639,1786,16,0.85,0.85,0.69,0.56,0.56,0.56,0.56,0.56,0.65,234,35241.44,17021.19,18220.25,8.4,40,160,17,0,10.7,966.11,60,41,0.44,0
LA-R-0381,State Highway,Rajasthan,Kota,2984.48,1709,1662,14,0.8,0.67,0.61,0.61,0.6,0.48,0.48,0.41,0.58,125,9110.53,3108.74,6001.79,8.7,24,273,156,0,-30.4,2774.5,56,41,0.38,0
LA-R-0379,Power Transmission,Rajasthan,Kota,740.65,793,863,7,1.0,1.0,0.86,0.83,0.7,0.7,0.7,0.59,0.8,25,16241.65,10493.19,5748.46,6.6,49,277,47,7,-27.3,830.53,52,41,0.41,0
LA-UP-0119,Railway,Uttar Pradesh,Prayagraj,1025.81,525,620,6,0.94,0.82,0.72,0.56,0.45,0.45,0.31,0.31,0.57,73,11865.6,4429.01,7436.59,10.8,8,77,40,4,-5.7,761.42,50,41,0.39,0
LA-WB-0608,Railway,West Bengal,Darjeeling,931.81,818,634,5,1.0,1.0,0.75,0.75,0.69,0.69,0.69,0.5,0.76,45,14521.79,9546.36,4975.43,10.5,17,196,97,25,8.2,3179.56,49,41,0.47,0
LA-G-0481,Expressway,Gujarat,Junagadh,1129.97,1193,1151,13,0.97,0.85,0.85,0.82,0.82,0.65,0.64,0.64,0.78,24,27029.84,16388.21,10641.63,7.7,27,195,65,6,-94.1,3221.57,46,41,0.43,0
LA-TN-0201,Railway,Tamil Nadu,Madurai,116.24,159,190,3,0.67,0.59,0.34,0.34,0.34,0.34,0.17,0.17,0.37,4,2763.92,878.72,1885.2,6.6,2,272,87,25,-1.9,2001.92,78,40,0.39,0
LA-AP-0782,Metro Rail,Andhra Pradesh,Kurnool,729.83,1412,1361,15,1.0,0.95,0.82,0.67,0.67,0.67,0.66,0.66,0.76,31,18624.75,12220.82,6403.93,12.6,45,64,22,2,-39.4,3710.79,73,40,0.4,0
LA-AP-0765,Expressway,Andhra Pradesh,Nellore,1714.58,1685,1566,11,0.89,0.89,0.65,0.65,0.65,0.59,0.59,0.58,0.69,183,36602.32,15338.49,21263.83,23.1,16,82,15,0,-17.6,3880.66,71,40,0.41,0
LA-WB-0622,Smart City,West Bengal,Durgapur,1912.17,1109,1128,10,0.97,0.97,0.78,0.78,0.78,0.69,0.69,0.69,0.79,95,24018.88,13074.39,10944.49,18.4,46,196,97,11,-23.8,2767.1,69,40,0.42,0
LA-R-0389,Smart City,Rajasthan,Ajmer,1044.17,610,703,7,1.0,0.82,0.68,0.68,0.62,0.62,0.61,0.59,0.7,6,8440.22,4516.62,3923.6,15.3,24,217,57,1,-70.0,761.17,67,40,0.44,0
LA-AP-0768,Smart City,Andhra Pradesh,Nellore,441.48,281,297,3,0.82,0.68,0.58,0.58,0.5,0.44,0.44,0.44,0.56,22,6024.9,2002.35,4022.55,8.0,6,278,144,36,0.0,1001.81,67,40,0.43,0
LA-TN-0180,SEZ,Tamil Nadu,Chennai,213.04,662,624,7,0.76,0.6,0.47,0.28,0.28,0.18,0.18,0.18,0.37,28,5181.28,828.56,4352.72,7.8,1,237,77,3,-63.2,4322.68,66,40,0.47,0
LA-AP-0754,Smart City,Andhra Pradesh,Vijayawada,1227.79,940,922,8,0.98,0.82,0.63,0.6,0.58,0.58,0.53,0.46,0.65,94,7364.68,3009.13,4355.55,2.4,59,201,67,6,-5.2,3853.03,63,40,0.36,0
LA-R-0370,State Highway,Rajasthan,Kota,2327.73,1531,1503,15,1.0,0.96,0.84,0.67,0.65,0.65,0.49,0.41,0.71,132,10461.78,6763.11,3698.67,13.2,7,229,104,30,0.0,2737.82,61,40,0.37,0
LA-T-0701,Smart City,Telangana,Karimnagar,1500.86,1429,1434,14,0.89,0.89,0.89,0.83,0.81,0.75,0.67,0.53,0.78,198,33907.11,23791.71,10115.4,17.3,41,58,31,5,23.7,394.27,59,40,0.38,0
LA-M-0010,Power Transmission,Maharashtra,Nagpur,830.88,845,949,9,1.0,1.0,0.81,0.69,0.62,0.62,0.62,0.45,0.73,51,4965.33,2352.24,2613.09,3.0,59,139,50,11,-31.1,2060.74,58,40,0.45,0
LA-TN-0176,Smart City,Tamil Nadu,Chennai,2051.53,1445,1429,13,1.0,0.95,0.84,0.84,0.7,0.7,0.65,0.65,0.79,184,10510.32,6590.31,3920.01,22.5,6,208,20,1,-85.7,4554.15,54,40,0.46,0
LA-K-0255,Defence,Karnataka,Bengaluru,244.43,648,595,5,0.99,0.81,0.79,0.63,0.63,0.63,0.47,0.38,0.67,33,3424.99,2021.89,1403.1,4.7,52,134,33,2,-9.1,2166.13,54,40,0.36,0
LA-G-0424,SEZ,Gujarat,Ahmedabad,1569.35,1645,1514,13,0.65,0.6,0.49,0.49,0.4,0.32,0.32,0.32,0.45,62,15344.71,4168.14,11176.57,10.5,4,68,10,1,-52.9,762.59,53,40,0.33,0
LA-R-0338,Metro Rail,Rajasthan,Jaipur,1536.09,1556,1624,18,0.96,0.96,0.72,0.68,0.68,0.68,0.61,0.53,0.73,240,31776.79,19643.67,12133.12,2.7,25,280,128,6,-50.0,3722.64,52,40,0.39,0
LA-WB-0598,Smart City,West Bengal,Howrah,1790.55,1277,1105,13,1.0,0.8,0.66,0.66,0.66,0.5,0.5,0.5,0.66,71,6723.69,2974.57,3749.12,10.7,16,167,23,1,-8.0,2619.46,50,40,0.41,0
LA-MP-0519,Expressway,Madhya Pradesh,Jabalpur,1460.02,1028,956,9,0.93,0.9,0.61,0.59,0.59,0.59,0.54,0.35,0.64,3,21940.38,11055.02,10885.36,10.3,9,200,48,5,-96.3,1657.07,46,40,0.37,0
LA-G-0485,Railway,Gujarat,Gandhinagar,663.4,769,907,10,0.91,0.91,0.83,0.73,0.6,0.6,0.6,0.59,0.72,33,18288.43,9013.33,9275.1,7.5,20,66,12,1,-60.0,4617.76,34,40,0.45,0
LA-TN-0221,Industrial Corridor,Tamil Nadu,Tirunelveli,811.47,1047,981,10,0.7,0.53,0.53,0.47,0.47,0.21,0.21,0.15,0.41,127,23845.73,4611.72,19234.01,8.1,5,125,31,4,10.2,2650.24,89,39,0.39,0
LA-G-0427,Defence,Gujarat,Surat,2386.83,1569,1366,16,1.0,0.91,0.88,0.88,0.78,0.78,0.78,0.59,0.82,154,17461.79,11824.1,5637.69,18.9,44,112,60,10,-48.2,816.07,86,39,0.43,0
LA-MP-0518,National Highway,Madhya Pradesh,Jabalpur,2407.91,1549,1394,15,0.96,0.8,0.7,0.66,0.66,0.66,0.55,0.49,0.69,71,33867.3,16420.52,17446.78,11.7,55,260,142,38,-43.5,464.83,83,39,0.46,0
LA-M-0004,Canal/Irrigation,Maharashtra,Pune,665.0,1047,904,10,0.98,0.82,0.74,0.53,0.52,0.52,0.52,0.44,0.63,96,13540.94,6458.98,7081.96,3.7,44,57,19,2,23.5,1417.53,77,39,0.42,0
LA-UP-0081,Industrial Corridor,Uttar Pradesh,Lucknow,2033.39,1524,1753,15,0.69,0.65,0.47,0.47,0.47,0.47,0.32,0.32,0.48,208,36291.55,12065.97,24225.58,10.4,1,96,35,1,-7.5,4920.4,75,39,0.39,0
LA-R-0361,Metro Rail,Rajasthan,Udaipur,1055.89,949,1023,11,0.71,0.61,0.61,0.47,0.47,0.38,0.31,0.25,0.48,133,20309.26,7759.39,12549.87,7.5,13,120,46,12,-42.9,2993.6,75,39,0.44,0
LA-R-0415,National Highway,Rajasthan,Bhilwara,1212.16,1518,1502,14,0.91,0.77,0.7,0.55,0.55,0.55,0.46,0.41,0.61,84,23141.74,10069.86,13071.88,15.7,21,236,75,5,-17.0,4221.33,72,39,0.34,0
